Address line 1,Address line 2,Full Address,Latitude,Longitude
1128 38th St,"Brooklyn, NY 11218","1128 38th St Brooklyn, NY 11218 ",40.6429439,-73.989006
432 4th Ave,"Brooklyn, NY 11215","432 4th Ave Brooklyn, NY 11215 ",40.6710439,-73.988732
130 Bradhurst Ave Apt 614,"New York, NY 10039","130 Bradhurst Ave Apt 614 New York, NY 10039 ",40.8252367,-73.9411801
515 E 72nd St Apt 29D,"New York, NY 10021","515 E 72nd St Apt 29D New York, NY 10021 ",40.7668482,-73.952654
505 Clinton Ave,"Brooklyn, NY 11238","505 Clinton Ave Brooklyn, NY 11238 ",40.6831173,-73.966529
15 Leonard St Unit Ph,"Manhattan, NY 10013","15 Leonard St Unit Ph Manhattan, NY 10013 ",40.7188272,-74.0079227
10 E 43rd St Apt 4J,"Brooklyn, NY 11203","10 E 43rd St Apt 4J Brooklyn, NY 11203 ",40.6559457,-73.9378053
21 E 87th St Unit 2AB,"Manhattan, NY 10128","21 E 87th St Unit 2AB Manhattan, NY 10128 ",40.7817638,-73.958585
2572 W 16th St,"Brooklyn, NY 11214","2572 W 16th St Brooklyn, NY 11214 ",40.5850218,-73.9852697
201 E 17th St Apt 16H,"Manhattan, NY 10003","201 E 17th St Apt 16H Manhattan, NY 10003 ",40.7352893,-73.9855986
505 Greenwich St Ph C,"New York, NY 10013","505 Greenwich St Ph C New York, NY 10013 ",40.7255377,-74.0089421
69-10 Yellowstone Blvd Unit 616,"Forest Hills, NY 11375","69-10 Yellowstone Blvd Unit 616 Forest Hills, NY 11375 ",40.7245599,-73.84686
70-25 Yellowstone Blvd Unit 15C,"Forest Hills, NY 11375","70-25 Yellowstone Blvd Unit 15C Forest Hills, NY 11375 ",40.7226099,-73.8495
87-24 Marengo St Unit 2B,"Hollis, NY 11423","87-24 Marengo St Unit 2B Hollis, NY 11423 ",40.720065,-73.7666818
811 Cortelyou Rd Apt 4F,"Brooklyn, NY 11218","811 Cortelyou Rd Apt 4F Brooklyn, NY 11218 ",40.6389465,-73.9706544
65 N 8th St Apt 10,"Brooklyn, NY 11249","65 N 8th St Apt 10 Brooklyn, NY 11249 ",40.7206515,-73.9603536
1533 E 28th St,"Brooklyn, NY 11229","1533 E 28th St Brooklyn, NY 11229 ",40.6137351,-73.9461292
13336 37th Ave Unit 3G,"Flushing, NY 11354","13336 37th Ave Unit 3G Flushing, NY 11354 ",40.7600539,-73.833996
55 Hudson St Unit 3BCD,"Manhattan, NY 10013","55 Hudson St Unit 3BCD Manhattan, NY 10013 ",40.7177272,-74.0091777
40 E 84th St Apt 4A,"New York, NY 10028","40 E 84th St Apt 4A New York, NY 10028 ",40.7793678,-73.9597166
181 E 73rd St Apt 9G,"Manhattan, NY 10021","181 E 73rd St Apt 9G Manhattan, NY 10021 ",40.7707583,-73.9605043
320 E 82nd St Unit Townhouse,"New York, NY 10028","320 E 82nd St Unit Townhouse New York, NY 10028 ",40.7746401,-73.9527608
21 E 90th St Unit 3A,"New York, NY 10128","21 E 90th St Unit 3A New York, NY 10128 ",40.7839429,-73.9578087
70 Little West St Apt 5K,"New York, NY 10004","70 Little West St Apt 5K New York, NY 10004 ",40.706976,-74.016962
765 E 224th St,"Bronx, NY 10466","765 E 224th St Bronx, NY 10466 ",40.8865812,-73.858512
1663 Bay Ridge Ave,"Brooklyn, NY 11204","1663 Bay Ridge Ave Brooklyn, NY 11204 ",40.618883,-73.9955253
102 W End Ave Ph 1,"Brooklyn, NY 11235","102 W End Ave Ph 1 Brooklyn, NY 11235 ",40.5789,-73.953637
26 Metcalfe St,"Staten Island, NY 10304","26 Metcalfe St Staten Island, NY 10304 ",40.6161174,-74.086092
175 W 95th St Apt 19F,"Manhattan, NY 10025","175 W 95th St Apt 19F Manhattan, NY 10025 ",40.7933904,-73.9704883
316 W 116th St Apt 3A,"New York, NY 10026","316 W 116th St Apt 3A New York, NY 10026 ",40.8046887,-73.9566515
2580 Ocean Pkwy Apt 3C,"Brooklyn, NY 11235","2580 Ocean Pkwy Apt 3C Brooklyn, NY 11235 ",40.5871274,-73.9662205
40 E 9th St Apt 5A,"New York, NY 10003","40 E 9th St Apt 5A New York, NY 10003 ",40.7317427,-73.9936458
5700 Arlington Ave Apt 7N,"Bronx, NY 10471","5700 Arlington Ave Apt 7N Bronx, NY 10471 ",40.9064039,-73.9065286
583 17th St Apt 2,"Brooklyn, NY 11218","583 17th St Apt 2 Brooklyn, NY 11218 ",40.6566773,-73.9791815
49 Weed Ave,"Staten Island, NY 10306","49 Weed Ave Staten Island, NY 10306 ",40.5664636,-74.1051059
416 Maryland Ave Apt 2A,"Staten Island, NY 10305","416 Maryland Ave Apt 2A Staten Island, NY 10305 ",40.6089307,-74.0740315
77 Bleecker St Apt 804,"New York, NY 10012","77 Bleecker St Apt 804 New York, NY 10012 ",40.7267155,-73.9958775
427 E 90th St Apt 6A,"New York, NY 10128","427 E 90th St Apt 6A New York, NY 10128 ",40.7790003,-73.9458779
2400 Davidson Ave Apt A19,"Bronx, NY 10468","2400 Davidson Ave Apt A19 Bronx, NY 10468 ",40.8614862,-73.9029524
1 Wall St Apt 1115,"Manhattan, NY 10005","1 Wall St Apt 1115 Manhattan, NY 10005 ",40.7075029,-74.011653
760 Throggs Neck Expy,"Bronx, NY 10465","760 Throggs Neck Expy Bronx, NY 10465 ",40.829957,-73.8182999
157 E 32nd St Apt 18B,"New York, NY 10016","157 E 32nd St Apt 18B New York, NY 10016 ",40.7449906,-73.9794903
1110 Stadium Ave Apt 6E,"Bronx, NY 10465","1110 Stadium Ave Apt 6E Bronx, NY 10465 ",40.8359964,-73.817095
430 E 144th St,"Bronx, NY 10454","430 E 144th St Bronx, NY 10454 ",40.812271,-73.9190718
3231 Barker Ave Apt 2C,"Bronx, NY 10467","3231 Barker Ave Apt 2C Bronx, NY 10467 ",40.8720291,-73.8695302
52-21 65th Pl Unit 6P,"Maspeth, NY 11378","52-21 65th Pl Unit 6P Maspeth, NY 11378 ",40.7334799,-73.90006
477 Fdr Dr Apt M801,"Manhattan, NY 10002","477 Fdr Dr Apt M801 Manhattan, NY 10002 ",40.7139556,-73.977662
3101 Ocean Pkwy Apt 2B,"Brooklyn, NY 11235","3101 Ocean Pkwy Apt 2B Brooklyn, NY 11235 ",40.5761434,-73.9687399
114 Pilot St,"Bronx, NY 10464","114 Pilot St Bronx, NY 10464 ",40.8408944,-73.7851888
373 Richard Ave,"Staten Island, NY 10309","373 Richard Ave Staten Island, NY 10309 ",40.5091578,-74.223707
333 E 75th St Apt 10C,"New York, NY 10021","333 E 75th St Apt 10C New York, NY 10021 ",40.7705531,-73.9560893
721 Fifth Ave Unit 30H,"New York, NY 10022","721 Fifth Ave Unit 30H New York, NY 10022 ",40.7623124,-73.9738904
181 E 65th St Apt 5A,"New York, NY 10065","181 E 65th St Apt 5A New York, NY 10065 ",40.7656828,-73.9639757
3601 Pratt Ave,"Bronx, NY 10466","3601 Pratt Ave Bronx, NY 10466 ",40.883586,-73.836193
172 27th Ave,"Brooklyn, NY 11214","172 27th Ave Brooklyn, NY 11214 ",40.5901433,-73.988501
153 Hendrix St,"Brooklyn, NY 11207","153 Hendrix St Brooklyn, NY 11207 ",40.678712,-73.8906597
124 Franklin St,"Brooklyn, NY 11222","124 Franklin St Brooklyn, NY 11222 ",40.7290121,-73.9572562
444 E 57th St Apt 4A,"New York, NY 10022","444 E 57th St Apt 4A New York, NY 10022 ",40.7573485,-73.9614725
1150 Park Ave Unit 3F,"New York, NY 10128","1150 Park Ave Unit 3F New York, NY 10128 ",40.7839518,-73.9547642
300 E 54th St Unit 5CD,"Manhattan, NY 10022","300 E 54th St Unit 5CD Manhattan, NY 10022 ",40.7571664,-73.9665203
770 Ocean Pkwy Apt 4E,"Brooklyn, NY 11230","770 Ocean Pkwy Apt 4E Brooklyn, NY 11230 ",40.629601,-73.9720116
552 W 141st St Apt 1C,"New York, NY 10031","552 W 141st St Apt 1C New York, NY 10031 ",40.8231532,-73.9509336
404 E 76th St Apt 25B,"New York, NY 10021","404 E 76th St Apt 25B New York, NY 10021 ",40.769956,-73.953746
179 St Marys Ave,"Staten Island, NY 10305","179 St Marys Ave Staten Island, NY 10305 ",40.6138849,-74.0732699
1857 E 18th St,"Brooklyn, NY 11229","1857 E 18th St Brooklyn, NY 11229 ",40.6047585,-73.9542872
1530 E 2nd St,"Brooklyn, NY 11230","1530 E 2nd St Brooklyn, NY 11230 ",40.6124401,-73.9727932
110-15 214th St,"Queens Village, NY 11429","110-15 214th St Queens Village, NY 11429 ",40.7076058,-73.7428326
42-22 Ketcham St Unit D15,"Elmhurst, NY 11373","42-22 Ketcham St Unit D15 Elmhurst, NY 11373 ",40.7447121,-73.88358
181 E 90th St Ph 32A,"New York, NY 10128","181 E 90th St Ph 32A New York, NY 10128 ",40.7816463,-73.9522157
331 W 85th St Apt 4A,"New York, NY 10024","331 W 85th St Apt 4A New York, NY 10024 ",40.7887795,-73.9794029
316 W 116th St Apt 3A,"New York, NY 10026","316 W 116th St Apt 3A New York, NY 10026 ",40.8046887,-73.9566515
5700 Arlington Ave Apt 7N,"Bronx, NY 10471","5700 Arlington Ave Apt 7N Bronx, NY 10471 ",40.9064039,-73.9065286
5946 Gates Ave,"Ridgewood, NY 11385","5946 Gates Ave Ridgewood, NY 11385 ",40.708205,-73.9019706
416 Maryland Ave Apt 2A,"Staten Island, NY 10305","416 Maryland Ave Apt 2A Staten Island, NY 10305 ",40.6089307,-74.0740315
40 E 9th St Apt 5A,"New York, NY 10003","40 E 9th St Apt 5A New York, NY 10003 ",40.7317427,-73.9936458
33 Jerome St,"Brooklyn, NY 11207","33 Jerome St Brooklyn, NY 11207 ",40.6813618,-73.8885482
446 Kent Ave Apt 2F,"Brooklyn, NY 11249","446 Kent Ave Apt 2F Brooklyn, NY 11249 ",40.7088294,-73.9693808
250 Manhattan Ave Apt 3A,"Manhattan, NY 10026","250 Manhattan Ave Apt 3A Manhattan, NY 10026 ",40.8014232,-73.9590675
35 85th St Unit 2M,"Queens, NY 11372","35 85th St Unit 2M Queens, NY 11372 ",40.7517553,-73.8819545
773 Eastern Pkwy Apt 2A,"Brooklyn, NY 11213","773 Eastern Pkwy Apt 2A Brooklyn, NY 11213 ",40.6698531,-73.9427784
4 48th Ave Unit 29JK,"Queens, NY 11109","4 48th Ave Unit 29JK Queens, NY 11109 ",40.7442003,-73.9568378
2373 Broadway Apt 1903,"New York, NY 10024","2373 Broadway Apt 1903 New York, NY 10024 ",40.7888781,-73.9763559
35 Hudson Yards Unit 8503,"Manhattan, NY 10001","35 Hudson Yards Unit 8503 Manhattan, NY 10001 ",40.7546241,-74.0023133
3101 Ocean Pkwy Apt 2B,"Brooklyn, NY 11235","3101 Ocean Pkwy Apt 2B Brooklyn, NY 11235 ",40.5761434,-73.9687399
1110 Stadium Ave Apt 6E,"Bronx, NY 10465","1110 Stadium Ave Apt 6E Bronx, NY 10465 ",40.8359964,-73.817095
114 Pilot St,"Bronx, NY 10464","114 Pilot St Bronx, NY 10464 ",40.8408944,-73.7851888
430 E 144th St,"Bronx, NY 10454","430 E 144th St Bronx, NY 10454 ",40.812271,-73.9190718
93-09 Lamont Ave Unit 3C,"Elmhurst, NY 11373","93-09 Lamont Ave Unit 3C Elmhurst, NY 11373 ",40.7461374,-73.8728684
70-37 Vleigh Pl S,"Flushing, NY 11367","70-37 Vleigh Pl S Flushing, NY 11367 ",40.7286661,-73.8210464
86-15 Britton Ave,"Elmhurst, NY 11373","86-15 Britton Ave Elmhurst, NY 11373 ",40.7469053,-73.8796914
91-15 Lamont Ave Unit 2G,"Elmhurst, NY 11373","91-15 Lamont Ave Unit 2G Elmhurst, NY 11373 ",40.7433499,-73.87468
76A Edgewater Park Unit A,"Bronx, NY 10465","76A Edgewater Park Unit A Bronx, NY 10465 ",40.8224813,-73.8111565
200 E 66th St Apt B205,"Manhattan, NY 10065","200 E 66th St Apt B205 Manhattan, NY 10065 ",40.765105,-73.96253
428 W 19th St # 10A,"New York, NY 10011","428 W 19th St # 10A New York, NY 10011 ",40.7443854,-74.0046268
300 E 59th St Apt 3105,"Manhattan, NY 10022","300 E 59th St Apt 3105 Manhattan, NY 10022 ",40.7602859,-73.9640752
66 Ninth Ave Ph 6,"New York, NY 10011","66 Ninth Ave Ph 6 New York, NY 10011 ",40.7413799,-74.004642
1128 38th St,"Brooklyn, NY 11218","1128 38th St Brooklyn, NY 11218 ",40.6429439,-73.989006
130 Bradhurst Ave Apt 614,"New York, NY 10039","130 Bradhurst Ave Apt 614 New York, NY 10039 ",40.8252367,-73.9411801
71-32 162 St Unit 1,"Fresh Meadows, NY 11365","71-32 162 St Unit 1 Fresh Meadows, NY 11365 ",40.729558,-73.807763
137 E 36th St Units 15 & 16F,"Manhattan, NY 10016","137 E 36th St Units 15 & 16F Manhattan, NY 10016 ",40.747797,-73.9784399
170 E 79th St Apt 13B,"New York, NY 10075","170 E 79th St Apt 13B New York, NY 10075 ",40.7744915,-73.958323
33 Park Row Unit 15A,"Manhattan, NY 10038","33 Park Row Unit 15A Manhattan, NY 10038 ",40.7114511,-74.0071112
323 E 8th St Unit 1GC,"Manhattan, NY 10009","323 E 8th St Unit 1GC Manhattan, NY 10009 ",40.7253303,-73.9793839
1759 Bay Ridge Pkwy Unit 2C,"Brooklyn, NY 11204","1759 Bay Ridge Pkwy Unit 2C Brooklyn, NY 11204 ",40.6141239,-73.996634
2023 Haviland Ave,"Bronx, NY 10472","2023 Haviland Ave Bronx, NY 10472 ",40.8299506,-73.8558918
516 W 47th St Apt N7A,"Manhattan, NY 10036","516 W 47th St Apt N7A Manhattan, NY 10036 ",40.762773,-73.994084
2081 E 53rd Pl,"Brooklyn, NY 11234","2081 E 53rd Pl Brooklyn, NY 11234 ",40.611027,-73.921093
4010 Quentin Rd,"Brooklyn, NY 11234","4010 Quentin Rd Brooklyn, NY 11234 ",40.616516,-73.9335137
45 Park Ave Apt 202,"Manhattan, NY 10016","45 Park Ave Apt 202 Manhattan, NY 10016 ",40.748647,-73.979718
350 W 50th St Apt 26D,"New York, NY 10019","350 W 50th St Apt 26D New York, NY 10019 ",40.7628033,-73.9885227
2190 Boston Rd Apt 5K,"Bronx, NY 10462","2190 Boston Rd Apt 5K Bronx, NY 10462 ",40.8564117,-73.8693044
181 E 65th St Apt 5B,"Manhattan, NY 10065","181 E 65th St Apt 5B Manhattan, NY 10065 ",40.7656828,-73.9639757
625 Rogers Ave # 5A,"Brooklyn, NY 11225","625 Rogers Ave # 5A Brooklyn, NY 11225 ",40.6563307,-73.9528428
38-11 108th St,"Corona, NY 11368","38-11 108th St Corona, NY 11368 ",40.7519831,-73.859111
89-15 Parsons Blvd Unit 2A,"Jamaica, NY 11432","89-15 Parsons Blvd Unit 2A Jamaica, NY 11432 ",40.7057599,-73.80165
84-09 155th Ave Unit Ln,"Howard Beach, NY 11414","84-09 155th Ave Unit Ln Howard Beach, NY 11414 ",40.6651118,-73.8495961
33-71 Prince St Unit 9C,"Flushing, NY 11354","33-71 Prince St Unit 9C Flushing, NY 11354 ",40.765949,-73.833088
1435 Broadway Unit 7,"Queens, NY 11106","1435 Broadway Unit 7 Queens, NY 11106 ",40.7659499,-73.93236
70-20 108th St Unit 1OU,"Forest Hills, NY 11375","70-20 108th St Unit 1OU Forest Hills, NY 11375 ",40.7224741,-73.8446616
179 St Marys Ave,"Staten Island, NY 10305","179 St Marys Ave Staten Island, NY 10305 ",40.6138849,-74.0732699
552 W 141st St Apt 1C,"New York, NY 10031","552 W 141st St Apt 1C New York, NY 10031 ",40.8231532,-73.9509336
120 Riverside Blvd Apt 4N,"New York, NY 10069","120 Riverside Blvd Apt 4N New York, NY 10069 ",40.7762667,-73.9890542
500 Park Ave Apt 24A,"Manhattan, NY 10022","500 Park Ave Apt 24A Manhattan, NY 10022 ",40.7630344,-73.970684
135 W 52nd St Apt 23C,"Manhattan, NY 10019","135 W 52nd St Apt 23C Manhattan, NY 10019 ",40.7620381,-73.9808958
107-40 Queens Blvd Unit 11C,"Forest Hills, NY 11375","107-40 Queens Blvd Unit 11C Forest Hills, NY 11375 ",40.7217099,-73.8445799
300 E 54th St Unit 5CD,"Manhattan, NY 10022","300 E 54th St Unit 5CD Manhattan, NY 10022 ",40.7571664,-73.9665203
2373 Broadway Apt 1903,"New York, NY 10024","2373 Broadway Apt 1903 New York, NY 10024 ",40.7888781,-73.9763559
35 Hudson Yards Unit 8503,"Manhattan, NY 10001","35 Hudson Yards Unit 8503 Manhattan, NY 10001 ",40.7546241,-74.0023133
218 W 103rd St Apt 2D,"New York, NY 10025","218 W 103rd St Apt 2D New York, NY 10025 ",40.7986616,-73.9679115
2942 W 5th St Apt 5T,"Brooklyn, NY 11224","2942 W 5th St Apt 5T Brooklyn, NY 11224 ",40.5767321,-73.9729852
122 E 25th St Fl 2,"Manhattan, NY 10010","122 E 25th St Fl 2 Manhattan, NY 10010 ",40.740817,-73.984446
113-15 34th Ave Unit H,"Corona, NY 11368","113-15 34th Ave Unit H Corona, NY 11368 ",40.7570799,-73.856
24-42 97th St,"East Elmhurst, NY 11369","24-42 97th St East Elmhurst, NY 11369 ",40.7650919,-73.8729981
258 Beach 117th St,"Queens, NY 11694","258 Beach 117th St Queens, NY 11694 ",40.5810633,-73.838709
83 Thompson St # 5,"New York, NY 10012","83 Thompson St # 5 New York, NY 10012 ",40.7247177,-74.0028705
319 E 50th St Apt 9E,"New York, NY 10022","319 E 50th St Apt 9E New York, NY 10022 ",40.754762,-73.967511
70-09 45th Ave Unit 9E,"Queens, NY 11377","70-09 45th Ave Unit 9E Queens, NY 11377 ",40.740496,-73.89452
33-71 Prince St Unit 10H,"Flushing, NY 11354","33-71 Prince St Unit 10H Flushing, NY 11354 ",40.765949,-73.833088
33-71 Prince St Unit 9H,"Flushing, NY 11354","33-71 Prince St Unit 9H Flushing, NY 11354 ",40.765949,-73.833088
42-45 Kissena Blvd Unit 5B,"Flushing, NY 11355","42-45 Kissena Blvd Unit 5B Flushing, NY 11355 ",40.7565856,-73.8254954
448 W 167th St Unit Commercial,"New York, NY 10032","448 W 167th St Unit Commercial New York, NY 10032 ",40.838479,-73.9367931
110-11 Queens Blvd Unit 8C,"Forest Hills, NY 11375","110-11 Queens Blvd Unit 8C Forest Hills, NY 11375 ",40.7200199,-73.84074
110-10 34th Ave,"Corona, NY 11368","110-10 34th Ave Corona, NY 11368 ",40.756363,-73.8583643
960 Sterling Pl Apt 5K,"Brooklyn, NY 11213","960 Sterling Pl Apt 5K Brooklyn, NY 11213 ",40.672198,-73.9466487
59-37 69th Ave,"Ridgewood, NY 11385","59-37 69th Ave Ridgewood, NY 11385 ",40.7023416,-73.899392
28-26 160th St,"Flushing, NY 11358","28-26 160th St Flushing, NY 11358 ",40.771268,-73.8046173
870 United Nations Plaza Plz Units 23 & 24C,"Manhattan, NY 10017","870 United Nations Plaza Plz Units 23 & 24C Manhattan, NY 10017 ",40.7525704,-73.9654656
115-25 114th Pl,"South Ozone Park, NY 11420","115-25 114th Pl South Ozone Park, NY 11420 ",40.676147,-73.8237469
113 Vanderbilt Ave Unit B,"Brooklyn, NY 11205","113 Vanderbilt Ave Unit B Brooklyn, NY 11205 ",40.6945018,-73.9699358
2190 Boston Rd Apt 5K,"Bronx, NY 10462","2190 Boston Rd Apt 5K Bronx, NY 10462 ",40.8564117,-73.8693044
516 W 47th St Apt N7A,"Manhattan, NY 10036","516 W 47th St Apt N7A Manhattan, NY 10036 ",40.762773,-73.994084
9404-9406 4th Ave,"Brooklyn, NY 11209","9404-9406 4th Ave Brooklyn, NY 11209 ",40.6166654,-74.0311745
84-09 155th Ave Unit Ln,"Howard Beach, NY 11414","84-09 155th Ave Unit Ln Howard Beach, NY 11414 ",40.6651118,-73.8495961
1325 Fifth Ave Unit 5A,"New York, NY 10029","1325 Fifth Ave Unit 5A New York, NY 10029 ",40.797627,-73.948165
1435 Broadway Unit 7,"Queens, NY 11106","1435 Broadway Unit 7 Queens, NY 11106 ",40.7659499,-73.93236
70-20 108th St Unit 1OU,"Forest Hills, NY 11375","70-20 108th St Unit 1OU Forest Hills, NY 11375 ",40.7224741,-73.8446616
181 Mac Dougal St # 6A,"New York, NY 10011","181 Mac Dougal St # 6A New York, NY 10011 ",40.7328902,-73.9981766
95 Park Ter E Apt 2C,"New York, NY 10034","95 Park Ter E Apt 2C New York, NY 10034 ",40.8714264,-73.9155092
41-38 66th St Unit 5A,"Woodside, NY 11377","41-38 66th St Unit 5A Woodside, NY 11377 ",40.7437267,-73.8983118
141 Fifth Ave Apt 4AB,"New York, NY 10010","141 Fifth Ave Apt 4AB New York, NY 10010 ",40.7399653,-73.9903415
415 Main St Apt 15E,"Manhattan, NY 10044","415 Main St Apt 15E Manhattan, NY 10044 ",40.7582969,-73.9536598
1238 63rd St Unit 314,"Brooklyn, NY 11219","1238 63rd St Unit 314 Brooklyn, NY 11219 ",40.6275896,-74.0016198
41-30 46th St Unit 5M,"Sunnyside, NY 11104","41-30 46th St Unit 5M Sunnyside, NY 11104 ",40.7465699,-73.918
595 W End Ave Unit 3D,"New York, NY 10024","595 W End Ave Unit 3D New York, NY 10024 ",40.7907083,-73.9768736
419 E 57th St Apt 7F,"Manhattan, NY 10022","419 E 57th St Apt 7F Manhattan, NY 10022 ",40.7582705,-73.9624285
135-37 37 Ave Unit 5B,"Flushing, NY 11354","135-37 37 Ave Unit 5B Flushing, NY 11354 ",40.7615302,-73.8319543
107-35 Van Wyck Expy,"Jamaica, NY 11435","107-35 Van Wyck Expy Jamaica, NY 11435 ",40.6878977,-73.8075907
318A Covert St,"Brooklyn, NY 11237","318A Covert St Brooklyn, NY 11237 ",40.6929785,-73.905445
555 W 23rd St Unit 3QS,"Manhattan, NY 10011","555 W 23rd St Unit 3QS Manhattan, NY 10011 ",40.7486954,-74.0060383
305 E 51st St Apt 8B,"New York, NY 10022","305 E 51st St Apt 8B New York, NY 10022 ",40.7554918,-73.9675345
133 W 17th St Apt 3B,"Manhattan, NY 10011","133 W 17th St Apt 3B Manhattan, NY 10011 ",40.7397946,-73.9963043
300 E 54th St Unit 34EFG,"Manhattan, NY 10022","300 E 54th St Unit 34EFG Manhattan, NY 10022 ",40.7571664,-73.9665203
531 Main St Apt 622,"New York, NY 10044","531 Main St Apt 622 New York, NY 10044 ",40.7295021,-73.8229583
483 Marion St Apt 3,"Brooklyn, NY 11233","483 Marion St Apt 3 Brooklyn, NY 11233 ",40.682105,-73.909944
5639 Netherland Ave Apt 1B,"Bronx, NY 10471","5639 Netherland Ave Apt 1B Bronx, NY 10471 ",40.906019,-73.9057057
2539A Hollers Ave,"Bronx, NY 10475","2539A Hollers Ave Bronx, NY 10475 ",40.887809,-73.818886
29 W 21st St Apt 2,"Manhattan, NY 10010","29 W 21st St Apt 2 Manhattan, NY 10010 ",40.7411056,-73.9919787
2617 E 17th St Apt 3C,"Brooklyn, NY 11235","2617 E 17th St Apt 3C Brooklyn, NY 11235 ",40.5877916,-73.9521664
400 E 52nd St Apt 12F,"New York, NY 10022","400 E 52nd St Apt 12F New York, NY 10022 ",40.7547386,-73.9648027
58 Metcalfe St,"Staten Island, NY 10304","58 Metcalfe St Staten Island, NY 10304 ",40.615799,-74.0850714
2033 Hobart Ave,"Bronx, NY 10461","2033 Hobart Ave Bronx, NY 10461 ",40.8528062,-73.831191
22-26 80th St Unit 1D,"East Elmhurst, NY 11370","22-26 80th St Unit 1D East Elmhurst, NY 11370 ",40.7677997,-73.8900207
115-49 197th St,"Saint Albans, NY 11412","115-49 197th St Saint Albans, NY 11412 ",40.6959373,-73.7556116
60 W 68th St Apt 1C,"New York, NY 10023","60 W 68th St Apt 1C New York, NY 10023 ",40.7742525,-73.9795999
3978 Amundson Ave,"Bronx, NY 10466","3978 Amundson Ave Bronx, NY 10466 ",40.8913586,-73.836164
245 E 54th St Apt 24C,"New York, NY 10022","245 E 54th St Apt 24C New York, NY 10022 ",40.7580297,-73.9678535
2752 Pearsall Ave,"Bronx, NY 10469","2752 Pearsall Ave Bronx, NY 10469 ",40.8668881,-73.8516236
763 Ocean Pkwy Apt 4J,"Brooklyn, NY 11230","763 Ocean Pkwy Apt 4J Brooklyn, NY 11230 ",40.6298011,-73.9710091
2500 Johnson Ave Apt 9G,"Bronx, NY 10463","2500 Johnson Ave Apt 9G Bronx, NY 10463 ",40.876761,-73.917731
1478 E 28th St Apt 4N,"Brooklyn, NY 11210","1478 E 28th St Apt 4N Brooklyn, NY 11210 ",40.6150155,-73.9467852
29 W 65th St Apt 2F,"New York, NY 10023","29 W 65th St Apt 2F New York, NY 10023 ",40.7727239,-73.980857
365 Bridge St # 13IJ,"Brooklyn, NY 11201","365 Bridge St # 13IJ Brooklyn, NY 11201 ",40.6925807,-73.9851355
68 Commercial St,"Brooklyn, NY 11222","68 Commercial St Brooklyn, NY 11222 ",40.7368887,-73.9571421
763 Ocean Pkwy Apt 5F,"Brooklyn, NY 11230","763 Ocean Pkwy Apt 5F Brooklyn, NY 11230 ",40.6298011,-73.9710091
695 First Ave # 41H,"New York, NY 10016","695 First Ave # 41H New York, NY 10016 ",40.7475161,-73.9712955
400 Park Ave Ph 1,"Manhattan, NY 10016","400 Park Ave Ph 1 Manhattan, NY 10016 ",40.7600249,-73.9724267
2981 Hylan Blvd,"Staten Island, NY 10306","2981 Hylan Blvd Staten Island, NY 10306 ",40.56085,-74.1201024
155 E 72nd St Units 7C & 8CD,"New York, NY 10021","155 E 72nd St Units 7C & 8CD New York, NY 10021 ",40.7703131,-73.9614523
141-15 Cherry Ave Unit 6D,"Flushing, NY 11355","141-15 Cherry Ave Unit 6D Flushing, NY 11355 ",40.7550327,-73.8214694
545 W 111th St Apt 3C,"New York, NY 10025","545 W 111th St Apt 3C New York, NY 10025 ",40.8043016,-73.9645871
